Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
BRA-LU-J242,331,Luiz Inácio Lula da Silva,Brasil,Completed,2003-10-23,2003-10-24,2,Spain,Europe,Oviedo,Other,Working Visit,NA,Entrega do Prêmio Príncipe de Astúrias,NA,"Lula visita a Espanha e recebe, em Oviedo, o Premio Principe de Asturias.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 23-24 de outubro 2003 (p.41). Clasificado 'Other' por analogia con precedente ya cargado (FHC, 'Premio em Nova York', BRA-FHC-J024): premio personal, no agenda intergubernamental explicita en la fuente.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J039,332,Luiz Inácio Lula da Silva,Brasil,Completed,2004-05-21,2004-05-21,1,Ukraine,Europe,Kiev,Bilateral,Working Visit,NA,Leonid Kutchma,Jefe de Estado/Gobierno,"Lula visita a Ucrania e encontra-se, em Kiev, com o Presidente Leonid Kutchma, antes de seguir para a China.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIA 21 de maio 2004 (p.62), inmediatamente antes de 'DIAS 22-26' viagem a China. Agregado como tramo del mismo Journey ya cargado BRA-LU-J039 (China Beijing, Trip_ID 52), que en la base actual figura con Start_Date 2004-05-21 para China; posible leve discrepancia de fecha entre fuentes, no corregida (no se edito la fila existente).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J244,333,Luiz Inácio Lula da Silva,Brasil,Completed,2004-07-07,2004-07-08,2,Argentina,South America,Puerto Iguazú,Multilateral,Regional Summit,NA,XXVI Cúpula do Mercosul,NA,"Brasil assume a lideranca rotativa do Mercosul, sucedendo a Argentina; Lula anuncia negociacoes de acordo de livre comercio Mercosul-Mexico.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 7-8 de julho 2004 (p.65-66).",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J245,334,Luiz Inácio Lula da Silva,Brasil,Completed,2004-07-09,2004-07-09,1,Bolivia,South America,Santa Cruz de la Sierra,Bilateral,Working Visit,NA,Carlos Mesa,Jefe de Estado/Gobierno,"Lula visita a Bolivia e se encontra, em Santa Cruz de la Sierra, com o Presidente Carlos Mesa, apos a Cupula do Mercosul em Puerto Iguacu.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIA 9 de julho 2004 (p.66).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J246,335,Luiz Inácio Lula da Silva,Brasil,Completed,2004-08-13,2004-08-13,1,Paraguay,South America,Asunción,Multilateral,Regional Summit,NA,Instalação do Tribunal Permanente de Revisão do Mercosul,NA,"Lula visita o Paraguai para a cerimonia de instalacao, em Assuncao, do Tribunal Permanente de Revisao do Mercosul.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIA 13 de agosto 2004 (p.67-68).",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J247,336,Luiz Inácio Lula da Silva,Brasil,Completed,2004-08-16,2004-08-17,2,Dominican Republic,Caribbean,Santo Domingo,Bilateral,Inauguration/Funeral,NA,Posse de Leonel Fernández Reyna,Jefe de Estado/Gobierno,Lula visita a Republica Dominicana para a posse do Presidente Leonel Fernandez e se reune com mandatarios centro-americanos e caribenhos.,https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 16-17 de agosto 2004 (p.68). Mismo Journey que tramo Haiti (viagem continua).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J247,337,Luiz Inácio Lula da Silva,Brasil,Completed,2004-08-18,2004-08-18,1,Haiti,Caribbean,Port-au-Prince,Bilateral,Working Visit,NA,Tropas brasileiras da MINUSTAH,Jefe de Estado/Gobierno,"Lula visita o Haiti, encontra-se com as tropas brasileiras da Minustah em Porto Principe e assiste ao 'jogo da paz' Brasil-Haiti.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIA 18 de agosto 2004 (p.68). Mismo Journey que tramo Republica Dominicana (viagem continua). | Counterpart_Type-QA 2026-07-27: Counterpart_Event nombra tropas brasilenas de la MINUSTAH (mision de la ONU), no un funcionario del gobierno haitiano; no se confirma en la fuente un encuentro con el jefe de Estado/gobierno de Haiti (gobierno interino Alexandre/Latortue) en este tramo. Se mantiene default 'Jefe de Estado/Gobierno' por falta de categoria mejor ajustada en la taxonomia cerrada (no es Ex-mandatario/Opositor, ni Premio, ni Movimiento, ni claramente Otro actor no estatal); revisar si hubo agenda bilateral formal con autoridades haitianas.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J248,338,Luiz Inácio Lula da Silva,Brasil,Completed,2004-08-23,2004-08-24,2,Chile,South America,Santiago,Bilateral,Working Visit,NA,Ricardo Lagos,Jefe de Estado/Gobierno,Primeira visita oficial de Lula ao Chile; encontro com o Presidente Lagos sobre convergencia dos mecanismos de integracao na America do Sul.,https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 23-24 de agosto 2004 (p.69); jantar oficial confirmado 23/08/2004 por CNN Chile ('Reaparece Ricardo Lagos: se reunio com Lula da Silva'). Mismo Journey que tramo Ecuador (viagem continua).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J248,339,Luiz Inácio Lula da Silva,Brasil,Completed,2004-08-24,2004-08-25,2,Ecuador,South America,Quito,Bilateral,Working Visit,NA,Lucio Gutiérrez,Jefe de Estado/Gobierno,Lula discute agenda bilateral com Gutierrez; assinatura de memorandos de entendimento sobre energia e telecomunicacoes.,https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 24-25 de agosto 2004 (p.69); ciudad (Quito) y detalle de acordos confirmados por La Nacion (CR), 'Presidente Lula da Silva concluye fructifera visita a Ecuador'. Mismo Journey que tramo Chile (viagem continua).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J249,340,Luiz Inácio Lula da Silva,Brasil,Completed,2005-01-19,2005-01-19,1,Colombia,South America,Leticia,Bilateral,Working Visit,NA,Álvaro Uribe,Jefe de Estado/Gobierno,"Lula visita a Colombia para encontro de fronteira com o Presidente Alvaro Uribe, em Leticia (Amazonia).",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIA 19 de janeiro 2005 (p.86-87).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J250,341,Luiz Inácio Lula da Silva,Brasil,Completed,2005-01-28,2005-01-29,2,Switzerland,Europe,Davos,Multilateral,Global Forum,NA,Fórum Econômico Mundial,NA,Lula participa do Forum Economico Mundial em Davos; assinado programa de co-financiamento Brasil-Banco Mundial para o Haiti.,https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 28-29 de janeiro 2005 (p.87).",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J251,342,Luiz Inácio Lula da Silva,Brasil,Completed,2005-04-10,2005-04-10,1,Cameroon,Africa,Yaoundé,Bilateral,Working Visit,NA,Paul Biya,Jefe de Estado/Gobierno,Primeiro tramo da gira africana de abril de 2005; jantar oferecido pelo Presidente Paul Biya em Iaundê.,https://www.funag.gov.br/chdd/images/Resenhas/Novas/Resenha_N96_1Sem_2005.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun Resenha de Politica Externa do Brasil no.96 (Itamaraty/FUNAG), 1o semestre 2005, indice de discursos (p.95): 'Discurso no jantar oferecido pelo Presidente da Republica de Camerun, Paul Biya, em Iaunde, no dia 10 de abril de 2005'. Confirma gira de 5 paises (Camaroes, Nigeria, Gana, Guine-Bissau, Senegal) citada tambien en Vargem, A.A. 'A Politica Externa Brasileira para a Africa no Governo Lula', ponto-e-virgula 4, PUC-SP.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J251,343,Luiz Inácio Lula da Silva,Brasil,Completed,2005-04-11,2005-04-12,2,Nigeria,Africa,Abuja,Bilateral,Working Visit,NA,Olusegun Obasanjo,Jefe de Estado/Gobierno,Reuniao ampliada com o Presidente Obasanjo em Abuja; Nigeria inspirada na aproximacao brasileira com a Africa (ASPA 2004).,https://www.funag.gov.br/chdd/images/Resenhas/Novas/Resenha_N96_1Sem_2005.pdf,High,Hallazgo Tanda 3 (completitud Lula 1). Fecha segun Resenha Itamaraty/FUNAG no.96 (p.97-100): discursos em Abuja 11 e 12 de abril de 2005 (reuniao ampliada e assinatura de atos).,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J251,344,Luiz Inácio Lula da Silva,Brasil,Completed,2005-04-12,2005-04-13,2,Ghana,Africa,Accra,Bilateral,Working Visit,NA,John Agyekum Kufuor,Jefe de Estado/Gobierno,Visita presidencial a Gana; jantar com a familia ganense-brasileira Tabom e lancamento da Camara de Comercio Brasil-Gana.,https://www.funag.gov.br/chdd/images/Resenhas/Novas/Resenha_N96_1Sem_2005.pdf,High,Hallazgo Tanda 3 (completitud Lula 1). Fecha segun Resenha Itamaraty/FUNAG no.96 (p.103-106): eventos em Acra 12 e 13 de abril de 2005.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J251,345,Luiz Inácio Lula da Silva,Brasil,Completed,2005-04-13,2005-04-13,1,Guinea-Bissau,Africa,Bissau,Bilateral,Working Visit,NA,Reunião ampliada em Guiné-Bissau,Jefe de Estado/Gobierno,"Escala bilateral em Bissau, Guine-Bissau, no marco da gira africana de abril de 2005.",https://www.funag.gov.br/chdd/images/Resenhas/Novas/Resenha_N96_1Sem_2005.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun Resenha Itamaraty/FUNAG no.96 (p.109): 'Reuniao Ampliada em Guine Bissau, Bissau, no dia 13 de abril de 2005'.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J251,346,Luiz Inácio Lula da Silva,Brasil,Completed,2005-04-13,2005-04-14,2,Senegal,Africa,Dakar,Bilateral,Working Visit,NA,Abdoulaye Wade,Jefe de Estado/Gobierno,"Ultimo tramo da gira africana; encontro com o Presidente Wade e visita a Ilha de Goree, onde Lula pede perdao pela escravidao.",https://www.funag.gov.br/chdd/images/Resenhas/Novas/Resenha_N96_1Sem_2005.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun Resenha Itamaraty/FUNAG no.96 (p.113-117): encontro com Wade em Dacar 13/04, discurso a comunidade brasileira e visita a Ilha de Goree 14/04/2005; comunicado conjunto Brasil-Senegal datado 15/04 (posible dia de divulgacao, no necesariamente de presencia fisica).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J252,347,Luiz Inácio Lula da Silva,Brasil,Completed,2005-09-14,2005-09-14,1,United States,North America,New York,Multilateral,Global Forum,NA,Cúpula Mundial das Nações Unidas 2005 / Reunião de Cúpula do Conselho de Segurança da ONU,NA,"Lula discursa na reuniao de cupula dos paises membros do Conselho de Seguranca da ONU, no marco da Cupula Mundial 2005 (abertura da 60a Assembleia Geral).",https://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/discursos/1o-mandato/2005/14-09-2005-discurso-do-presidente-da-republica-luiz-inacio-lula-da-silva-na-reuniao-de-cupula-dos-paises-membros-do-conselho-de-seguranca-das-nacoes-unidas,High,"Hallazgo Tanda 3 (completitud Lula 1). Discurso oficial (Biblioteca da Presidencia) confirma presencia y fecha 14/09/2005. La Cupula Mundial 2005 se desarrollo formalmente 14-16/09/2005 en Nova York, pero solo el dia 14 esta confirmado por fuente primaria para la presencia de Lula; End_Date conservador = Start_Date (no se extendio sin confirmacion directa). Tema_Foro 'Cooperacion Politica General' por doctrina CODEBOOK 5.7 (Cumbre Mundial 2005 listada explicitamente).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J046,348,Luiz Inácio Lula da Silva,Brasil,Completed,2005-05-26,2005-05-28,3,Japan,Asia-Pacific,Tokyo,Bilateral,State Visit,NA,Imperador Akihito / Primeiro-Ministro Junichiro Koizumi,Jefe de Estado/Gobierno,Visita oficial ao Japao apos a Coreia do Sul; audiencia com o Imperador e a Imperatriz (almoco na Corte) e reuniao/jantar com o Premie Koizumi.,http://www.biblioteca.presidencia.gov.br/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/galeria-de-fotos/fotos-de-viagens-internacionais-2005/japao,High,"Hallazgo Tanda 3 (completitud Lula 1). Tramo Japao de la gira Coreia do Sul (24-26/05/2005, ya cargado BRA-LU-J046 Trip_ID 62) + Japao (26-28/05/2005). Fechas confirmadas por galeria oficial de fotos da Biblioteca da Presidencia y corroboradas por prensa (Baguete, 'TI e foco de visita de Lula a Coreia e Japao', 20/05/2005).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-FHC-J025,349,Fernando Henrique Cardoso,Brasil,Completed,2000-03-01,2000-03-01,1,Uruguay,South America,Montevideo,Bilateral,Inauguration/Funeral,NA,Posse de Jorge Batlle,Jefe de Estado/Gobierno,"Asuncao de Jorge Batlle como presidente do Uruguai; FHC entre os cinco presidentes convidados (De la Rua, Cardoso, Gonzalez Macchi, Banzer, Chavez).",https://www.lanacion.com.ar/el-mundo/jorge-batlle-asume-la-presidencia-de-uruguay-nid7337/,High,"La Nacion (01/03/2000) nomina explicitamente a Fernando Henrique Cardoso entre los 'presidentes invitados' a la posse de Batlle en Montevideo. NUEVA FILA (Tanda 4, 2026-07-22).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-FHC-J017,350,Fernando Henrique Cardoso,Brasil,Completed,2001-11-10,2001-11-10,1,United States,North America,New York,Multilateral,Global Forum,NA,56º Período de Sessões da Assembleia Geral da ONU,NA,Discurso de abertura do debate geral da 56a AGNU (adiado por causa do 11-S); primeiro chefe de Estado a falar na sessao. Tramo 2 da gira (apos Washington).,https://fundacaofhc.org.br/files/discurso_de_fhc_na_onu.pdf,High,"Discurso oficial disponivel na Fundacao FHC confirma que foi 'o primeiro chefe de Estado a falar' na sessao; corroborado por Folha 'FHC cobra na reuniao da ONU ordem internacional mais solidaria' (10/11/2001, ja citada em Trip_ID 17) e pelo modulo Uruguay (URU-JB-J005, mesmo evento, 56o periodo AGNU, 8-10 nov 2001, debate adiado pelo 11-S). Tramo agregado como continuacao do viagem a Washington (Trip_ID 17, mesmo Journey_ID). NUEVA FILA (Tanda 4, 2026-07-22).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-FHC-J026,351,Fernando Henrique Cardoso,Brasil,Completed,2000-11-17,2000-11-18,2,Panama,Central America,Panama City,Multilateral,Regional Summit,NA,X Cúpula Ibero-americana de Chefes de Estado e de Governo,NA,Cumbre Iberoamericana em Panama (tema infancia e adolescencia); declaracao final condena o terrorismo da ETA.,https://unlegadoreal.es/viajes/panama-2000/,Medium,"Lista de asistentes de la X Cumbre Iberoamericana (unlegadoreal.es, que reproduce cobertura de El Pais 19/11/2000) nombra explicitamente a 'Fernando Henrique Cardoso (presidente de Brasil)'. Fechas oficiales de la cumbre (17-18 nov 2000) confirmadas por es.wikipedia.org/wiki/X_Cumbre_Iberoamericana. NUEVA FILA (Tanda 4, 2026-07-22).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-FHC-J027,352,Fernando Henrique Cardoso,Brasil,Completed,2001-06-21,2001-06-22,2,Paraguay,South America,Asuncion,Multilateral,Regional Summit,NA,XX Cúpula do MERCOSUL,NA,Cumbre semestral do MERCOSUL em Assuncao; comunicado conjunto pelos 10 anos do Tratado de Assuncao.,https://www.cancilleria.gob.ar/es/actualidad/comunicados/comunicado-de-los-presidentes-de-los-estados-partes-del-mercosur-sobre-los,Medium,"Comunicado oficial da Chancelaria argentina (10 anos do Tratado de Assuncao) documenta a XX Cumbre do Mercosul em Assuncao, 21-22 jun 2001, com os presidentes da Argentina (De la Rua), Brasil (Cardoso), Paraguai (Gonzalez Macchi) e Uruguai (Batlle); pagina nao renderizavel diretamente neste ambiente, dados corroborados por multiplas buscas independentes com o mesmo resultado. Fechas consistentes com o ciclo semestral do bloco (cf. XXIV Cumbre Assuncao jun-2003, CADAL). NUEVA FILA (Tanda 4, 2026-07-22).",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-FHC-J028,353,Fernando Henrique Cardoso,Brasil,Completed,2001-11-23,2001-11-24,2,Peru,South America,Lima,Multilateral,Regional Summit,NA,XI Cúpula Ibero-americana de Chefes de Estado e de Governo,NA,Cumbre Iberoamericana em Lima ('Unidos para construir o amanha'); Brasil liderou o pedido de abertura de mercados do norte.,https://segib.org/es/xi-cumbre-iberoamericana-unidos-para-construir-el-manana/,High,"Fuente oficial SEGIB (Secretaria General Iberoamericana) lista explicitamente a 'Fernando Henrique Cardoso, presidente de Brasil' entre los jefes de Estado y de Gobierno asistentes a la XI Cumbre Iberoamericana de Lima, 23-24 nov 2001. NUEVA FILA (Tanda 4, 2026-07-22).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-FHC-J029,354,Fernando Henrique Cardoso,Brasil,Completed,2001-06-26,2001-06-27,2,Bolivia,South America,Yacuiba,Bilateral,Working Visit,NA,Hugo Banzer,Jefe de Estado/Gobierno,"Visita oficial a Bolivia; inauguracao do campo de gas natural San Alberto (gasoduto Brasil-Bolivia), com o Presidente Banzer.",https://fundacaofhc.org.br/files/artigo/1044.pdf,High,"Discurso oficial (Fundacao FHC) datado 'Yacuiba, Bolivia, 27 de junho de 2001', que menciona explicitamente 'nestes dois dias' (confirma visita de 26-27/06/2001). Busquedas independientes sugieren tambien un discurso ante el Congreso boliviano en La Paz el 26/06, previo al tramo Yacuiba/San Alberto, pero esa escala especifica no fue confirmada con fuente primaria en esta sesion (se documenta solo el tramo Yacuiba, con fuente directa). NUEVA FILA (Tanda 4, 2026-07-22).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-FHC-J030,355,Fernando Henrique Cardoso,Brasil,Completed,2000-06-29,2000-06-30,2,Argentina,South America,Buenos Aires,Multilateral,Regional Summit,NA,"Reunião de Cúpula de Chefes de Estado do MERCOSUL, Bolívia e Chile (relançamento do Mercosul)",NA,Participação na cúpula de relançamento do Mercosul com Bolívia e Chile; discurso de FHC em 30/06/2000.,https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/fernando-henrique-cardoso-1995-2003/discurso-na-reuniao-de-cupula-de-chefes-de-estado-do-mercosul-bolivia-e-chile-buenos-aires-30-de-junho-de-2000,High,"Tanda 5 (2026-07-22). Confirma presenca fisica de Cardoso: discurso oficial publicado pelo Itamaraty (MRE), proferido na cupula em Buenos Aires. Data de inicio (29/06) reconstruida a partir da aprovacao das Decisoes de relancamento do Mercosul nesse dia (Wikipedia 'Cronologia do Mercado Comum do Sul'); discurso confirmado em 30/06.",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-FHC-J031,356,Fernando Henrique Cardoso,Brasil,Completed,2001-12-21,2001-12-21,1,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,"Foro Político do MERCOSUL, Bolívia e Chile em apoio à Argentina (cúpula formal suspensa pela ausência do governo argentino, em meio à crise que levou à renúncia de De la Rúa)",NA,"Reunião de chefes de Estado do Mercosul (Brasil, Uruguai, Paraguai, Chile e Bolívia associados) em solidariedade à Argentina, sem a presença do país por sua crise institucional.",https://www.cooperativa.cl/noticias/mundo/con-un-irrestricto-apoyo-a-argentina-concluyo-la-suspendida-cumbre-del/2001-12-21/122700.html,Medium,"Tanda 5 (2026-07-22). Fonte de imprensa (Cooperativa.cl, Chile) datada de 21/12/2001 confirma explicitamente que os presidentes presentes na cupula incluiam o Brasil, junto a Uruguai e Paraguai, mais Chile e Bolivia como associados; Argentina esteve ausente (renuncia de De la Rua em 20/12). Data unica (21/12) por falta de fonte que discrimine dia de chegada/partida de Cardoso.",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
